policy_id,policy_vrsn_no,customer_id,initial_start_date,start_date,end_date,next_renewal_date,cancellation_date,policy_status,premium_frequency,premium_amount,product,lob,coverages
34675869019,0002,783959086,2021-10-29,2022-10-29,2023-10-29,2023-10-29,,Inactive,6,548.10,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120"
34675869019,0003,783959086,2021-10-29,2023-10-29,2024-10-29,2024-10-29,,Inactive,1,321.42,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3144,3160"
34675869019,0004,783959086,2021-10-29,2024-10-29,2025-10-29,2025-10-29,,Inactive,12,307.20,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3120,3160"
34675869019,0005,783959086,2021-10-29,2025-10-29,2026-10-29,2026-10-29,,Active,12,217.67,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144,3152"
99902797578,0001,245270100,2021-11-17,2021-11-17,2022-11-17,2022-11-17,,Inactive,6,765.25,ΕΦΑΡΜ,ΠΥΡΟΣ,"1104,1133"
99902797578,0002,245270100,2021-11-17,2022-11-17,2023-11-17,2023-11-17,,Inactive,6,233.31,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1133"
99902797578,0003,245270100,2021-11-17,2023-11-17,2024-11-17,2024-11-17,2024-11-17,Inactive,1,685.22,ΕΦΑΡΜ,ΠΥΡΟΣ,"1104,1110,1133"
38531023727,0001,972153435,2023-04-29,2023-04-29,2024-04-29,2024-04-29,,Inactive,1,747.72,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3152,3160"
38531023727,0002,972153435,2023-04-29,2024-04-29,2025-04-29,2025-04-29,,Inactive,6,594.01,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3160"
56519585822,0001,871112602,2021-04-27,2021-04-27,2022-04-27,2022-04-27,,Inactive,3,986.46,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1110,1133,1162"
56519585822,0002,871112602,2021-04-27,2022-04-27,2023-04-27,2023-04-27,,Inactive,1,691.84,ΕΚΑΤΑ,ΠΥΡΟΣ,"1133,1150"
56519585822,0003,871112602,2021-04-27,2023-04-27,2024-04-27,2024-04-27,,Inactive,12,483.85,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1145,1150,1162"
56519585822,0004,871112602,2021-04-27,2024-04-27,2025-04-27,2025-04-27,,Inactive,12,757.74,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1104,1110,1121"
61824842370,0001,279044957,2022-07-07,2022-07-07,2023-07-07,2023-07-07,,Inactive,12,598.44,ΕΚΑΤΑ,ΠΥΡΟΣ,"1101,1145,1150"
61824842370,0002,279044957,2022-07-07,2023-07-07,2024-07-07,2024-07-07,,Inactive,1,1436.42,ΕΚΑΤΑ,ΠΥΡΟΣ,"1104,1121,1162"
61824842370,0003,279044957,2022-07-07,2024-07-07,2025-07-07,2025-07-07,,Inactive,12,1502.56,ΕΚΑΤΑ,ΠΥΡΟΣ,"1110,1133,1162"
61824842370,0004,279044957,2022-07-07,2025-07-07,2026-07-07,2026-07-07,,Active,12,784.95,ΕΚΑΤΑ,ΠΥΡΟΣ,"1102,1110"
53910852510,0001,443213454,2021-05-03,2021-05-03,2022-05-03,2022-05-03,,Inactive,12,903.85,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1133,1162"
53910852510,0002,443213454,2021-05-03,2022-05-03,2023-05-03,2023-05-03,,Inactive,3,329.21,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1104,1110"
53910852510,0003,443213454,2021-05-03,2023-05-03,2024-05-03,2024-05-03,,Inactive,1,490.94,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1121"
16408996704,0001,396189709,2023-01-20,2023-01-20,2024-01-20,2024-01-20,,Inactive,6,1298.07,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1133,1162"
16408996704,0002,396189709,2023-01-20,2024-01-20,2025-01-20,2025-01-20,,Inactive,3,271.43,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1150,1162"
16408996704,0003,396189709,2023-01-20,2025-01-20,2026-01-20,2026-01-20,,Inactive,12,345.31,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1133,1162"
98138567943,0001,268037477,2020-11-13,2020-11-13,2021-11-13,2021-11-13,,Inactive,12,921.83,ΕΦΑΡΜ,ΠΥΡΟΣ,"1104,1133"
98138567943,0002,268037477,2020-11-13,2021-11-13,2022-11-13,2022-11-13,,Inactive,12,861.26,ΕΦΑΡΜ,ΠΥΡΟΣ,"1121,1145"
98138567943,0003,268037477,2020-11-13,2022-11-13,2023-11-13,2023-11-13,,Inactive,12,543.08,ΕΦΑΡΜ,ΠΥΡΟΣ,"1102,1110"
26958119297,0001,324456551,2023-08-19,2023-08-19,2024-08-19,2024-08-19,,Inactive,6,1266.16,ΦΕΜΠΟ,ΠΥΡΟΣ,"1110,1133"
26958119297,0002,324456551,2023-08-19,2024-08-19,2025-08-19,2025-08-19,,Inactive,6,716.33,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1145"
57700726211,0001,413529853,2023-10-08,2023-10-08,2024-10-08,2024-10-08,,Inactive,6,389.48,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2151,2163"
57700726211,0002,413529853,2023-10-08,2024-10-08,2025-10-08,2025-10-08,,Inactive,12,373.46,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134"
85840064212,0001,511552567,2020-09-21,2020-09-21,2021-09-21,2021-09-21,,Inactive,1,475.45,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1133"
70996090400,0001,672355488,2024-06-24,2024-06-24,2025-06-24,2025-06-24,,Inactive,6,1113.49,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1104"
70996090400,0002,672355488,2024-06-24,2025-06-24,2026-06-24,2026-06-24,,Inactive,12,304.03,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1145"
70996090400,0003,672355488,2024-06-24,2026-06-24,2027-06-24,2027-06-24,,Active,12,1087.60,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1110,1121,1150"
46864021531,0001,680374039,2021-01-05,2021-01-05,2022-01-05,2022-01-05,,Inactive,6,1164.09,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3133"
46864021531,0002,680374039,2021-01-05,2022-01-05,2023-01-05,2023-01-05,,Inactive,1,832.03,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3144,3160"
46864021531,0003,680374039,2021-01-05,2023-01-05,2024-01-05,2024-01-05,,Inactive,1,284.44,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144"
46864021531,0004,680374039,2021-01-05,2024-01-05,2025-01-05,2025-01-05,,Inactive,3,828.72,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3152"
82551562131,0001,325865304,2019-08-06,2019-08-06,2020-08-06,2020-08-06,,Inactive,12,848.23,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3133"
27975184269,0001,600543890,2020-10-13,2020-10-13,2021-10-13,2021-10-13,,Inactive,12,644.11,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140"
27975184269,0002,600543890,2020-10-13,2021-10-13,2022-10-13,2022-10-13,,Inactive,6,553.90,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110"
61760692377,0001,534219207,2022-08-10,2022-08-10,2023-08-10,2023-08-10,,Inactive,12,183.72,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3160"
61760692377,0002,534219207,2022-08-10,2023-08-10,2024-08-10,2024-08-10,,Inactive,12,548.58,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3133,3160"
82186981506,0001,394295330,2022-08-03,2022-08-03,2023-08-03,2023-08-03,,Inactive,12,822.66,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3144"
82186981506,0002,394295330,2022-08-03,2023-08-03,2024-08-03,2024-08-03,,Inactive,1,744.37,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120"
82186981506,0003,394295330,2022-08-03,2024-08-03,2025-08-03,2025-08-03,,Inactive,12,727.42,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3111,3120"
82186981506,0004,394295330,2022-08-03,2025-08-03,2026-08-03,2026-08-03,,Inactive,12,311.69,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111,3133"
82186981506,0005,394295330,2022-08-03,2026-08-03,2027-08-03,2027-08-03,,Active,12,416.56,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3133,3160"
79113494480,0001,542579259,2021-08-30,2021-08-30,2022-08-30,2022-08-30,,Inactive,6,531.49,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1121"
79113494480,0002,542579259,2021-08-30,2022-08-30,2023-08-30,2023-08-30,,Inactive,1,456.97,ΕΦΑΡΜ,ΠΥΡΟΣ,"1133,1145"
63823074601,0001,503441434,2024-12-19,2024-12-19,2025-12-19,2025-12-19,,Inactive,12,628.70,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111"
63823074601,0002,503441434,2024-12-19,2025-12-19,2026-12-19,2026-12-19,,Active,12,609.23,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3152"
93913413760,0001,969688836,2022-10-31,2022-10-31,2023-10-31,2023-10-31,,Inactive,1,563.99,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1121"
93913413760,0002,969688836,2022-10-31,2023-10-31,2024-10-31,2024-10-31,,Inactive,12,227.28,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1133,1150,1162"
93913413760,0003,969688836,2022-10-31,2024-10-31,2025-10-31,2025-10-31,,Inactive,12,380.85,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1104"
93913413760,0004,969688836,2022-10-31,2025-10-31,2026-10-31,2026-10-31,,Active,12,396.20,ΦΚΑΤΚ,ΠΥΡΟΣ,"1110,1145,1150"
81525457259,0001,555511270,2022-11-23,2022-11-23,2023-11-23,2023-11-23,,Inactive,12,554.18,ΦΚΑΤΚ,ΠΥΡΟΣ,"1150,1162"
81525457259,0002,555511270,2022-11-23,2023-11-23,2024-11-23,2024-11-23,,Inactive,1,927.20,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1133"
96909135164,0001,963372234,2021-02-05,2021-02-05,2022-02-05,2022-02-05,,Inactive,1,276.41,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134"
96909135164,0002,963372234,2021-02-05,2022-02-05,2023-02-05,2023-02-05,,Inactive,12,329.89,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2140"
96909135164,0003,963372234,2021-02-05,2023-02-05,2024-02-05,2024-02-05,2024-02-05,Inactive,12,114.10,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2163"
16446957234,0001,594625082,2021-05-23,2021-05-23,2022-05-23,2022-05-23,,Inactive,1,655.02,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3152"
16446957234,0002,594625082,2021-05-23,2022-05-23,2023-05-23,2023-05-23,,Inactive,1,610.34,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3144"
82756841849,0001,743663457,2019-09-13,2019-09-13,2020-09-13,2020-09-13,,Inactive,12,1017.38,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3160"
82756841849,0002,743663457,2019-09-13,2020-09-13,2021-09-13,2021-09-13,,Inactive,12,477.08,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3133,3152,3160"
82756841849,0003,743663457,2019-09-13,2021-09-13,2022-09-13,2022-09-13,,Inactive,1,389.24,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3133,3144,3152"
82756841849,0004,743663457,2019-09-13,2022-09-13,2023-09-13,2023-09-13,,Inactive,6,1337.73,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144,3160"
34850304036,0001,456002482,2025-01-16,2025-01-16,2026-01-16,2026-01-16,,Inactive,12,421.46,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2122,2163"
34850304036,0002,456002482,2025-01-16,2026-01-16,2027-01-16,2027-01-16,,Active,12,437.12,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2134,2140,2151"
94785820930,0001,330635904,2020-05-01,2020-05-01,2021-05-01,2021-05-01,,Inactive,12,799.63,ΦΚΑΤΚ,ΠΥΡΟΣ,"1110,1133,1162"
82749177027,0001,343375854,2025-08-05,2025-08-05,2026-08-05,2026-08-05,,Inactive,3,1196.35,ΕΚΑΤΑ,ΠΥΡΟΣ,"1145,1150"
82749177027,0002,343375854,2025-08-05,2026-08-05,2027-08-05,2027-08-05,,Active,12,1048.38,ΕΚΑΤΑ,ΠΥΡΟΣ,"1104,1145,1150,1162"
97001866522,0001,372282007,2021-03-16,2021-03-16,2022-03-16,2022-03-16,,Inactive,3,733.99,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1110"
97001866522,0002,372282007,2021-03-16,2022-03-16,2023-03-16,2023-03-16,,Inactive,12,323.16,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1150"
97001866522,0003,372282007,2021-03-16,2023-03-16,2024-03-16,2024-03-16,,Inactive,12,957.72,ΦΚΑΤΚ,ΠΥΡΟΣ,"1110,1121,1145"
38129554413,0001,815151754,2020-11-18,2020-11-18,2021-11-18,2021-11-18,,Inactive,6,358.74,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1121"
38129554413,0002,815151754,2020-11-18,2021-11-18,2022-11-18,2022-11-18,,Inactive,12,379.59,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1121,1145,1162"
65533840491,0001,852240934,2023-01-20,2023-01-20,2024-01-20,2024-01-20,,Inactive,12,1242.43,ΦΕΜΠΟ,ΠΥΡΟΣ,"1121,1145"
65533840491,0002,852240934,2023-01-20,2024-01-20,2025-01-20,2025-01-20,,Inactive,12,584.71,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1102,1110"
25266956992,0001,757208568,2023-03-04,2023-03-04,2024-03-04,2024-03-04,,Inactive,12,425.68,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2140"
25266956992,0002,757208568,2023-03-04,2024-03-04,2025-03-04,2025-03-04,,Inactive,12,220.84,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122"
25266956992,0003,757208568,2023-03-04,2025-03-04,2026-03-04,2026-03-04,,Inactive,12,496.26,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2140,2151,2163"
80732517391,0001,343323503,2025-03-12,2025-03-12,2026-03-12,2026-03-12,,Inactive,3,215.75,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2134"
21459784114,0001,770384568,2022-01-29,2022-01-29,2023-01-29,2023-01-29,,Inactive,12,1600.08,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3160"
21459784114,0002,770384568,2022-01-29,2023-01-29,2024-01-29,2024-01-29,,Inactive,1,1062.95,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111"
21459784114,0003,770384568,2022-01-29,2024-01-29,2025-01-29,2025-01-29,,Inactive,12,330.48,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3144,3152"
21459784114,0004,770384568,2022-01-29,2025-01-29,2026-01-29,2026-01-29,,Inactive,3,756.75,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3144,3160"
21459784114,0005,770384568,2022-01-29,2026-01-29,2027-01-29,2027-01-29,,Active,3,1045.59,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3120"
71424144058,0001,139903299,2020-09-02,2020-09-02,2021-09-02,2021-09-02,,Inactive,1,742.89,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134"
71424144058,0002,139903299,2020-09-02,2021-09-02,2022-09-02,2022-09-02,,Inactive,12,773.35,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2163"
71424144058,0003,139903299,2020-09-02,2022-09-02,2023-09-02,2023-09-02,,Inactive,3,264.75,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2122"
54847765481,0001,322547119,2025-06-25,2025-06-25,2026-06-25,2026-06-25,,Inactive,1,319.12,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110"
54847765481,0002,322547119,2025-06-25,2026-06-25,2027-06-25,2027-06-25,,Active,12,243.93,ΕΙΔΙΩΤ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2151"
30810996027,0001,963468043,2023-07-17,2023-07-17,2024-07-17,2024-07-17,,Inactive,1,785.23,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3120,3133,3160"
30810996027,0002,963468043,2023-07-17,2024-07-17,2025-07-17,2025-07-17,,Inactive,3,590.26,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3111"
30515237976,0001,460738663,2021-06-09,2021-06-09,2022-06-09,2022-06-09,,Inactive,3,513.22,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2151"
70153287334,0001,220431745,2021-11-15,2021-11-15,2022-11-15,2022-11-15,,Inactive,1,1303.92,ΦΕΜΠΟ,ΠΥΡΟΣ,"1102,1110,1133,1145"
88330499063,0001,783959086,2019-11-15,2019-11-15,2020-11-15,2020-11-15,,Inactive,1,502.71,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2110,2134,2163"
88330499063,0002,783959086,2019-11-15,2020-11-15,2021-11-15,2021-11-15,,Inactive,1,205.25,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2122,2134,2140,2163"
88330499063,0003,783959086,2019-11-15,2021-11-15,2022-11-15,2022-11-15,,Inactive,3,328.98,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2151,2163"
96982404248,0001,535486404,2020-12-07,2020-12-07,2021-12-07,2021-12-07,,Inactive,6,305.98,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2134,2151"
96982404248,0002,535486404,2020-12-07,2021-12-07,2022-12-07,2022-12-07,,Inactive,1,391.47,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2151"
96982404248,0003,535486404,2020-12-07,2022-12-07,2023-12-07,2023-12-07,,Inactive,1,313.87,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2122,2151,2163"
96982404248,0004,535486404,2020-12-07,2023-12-07,2024-12-07,2024-12-07,,Inactive,1,236.95,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2110,2134"
56305626070,0001,446155479,2020-06-12,2020-06-12,2021-06-12,2021-06-12,,Inactive,12,1055.70,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102,3133"
56305626070,0002,446155479,2020-06-12,2021-06-12,2022-06-12,2022-06-12,,Inactive,12,1213.72,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3102"
23349000264,0001,692098135,2021-09-04,2021-09-04,2022-09-04,2022-09-04,,Inactive,12,506.45,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3144,3152"
23349000264,0002,692098135,2021-09-04,2022-09-04,2023-09-04,2023-09-04,,Inactive,1,737.19,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3111,3120,3133,3160"
23349000264,0003,692098135,2021-09-04,2023-09-04,2024-09-04,2024-09-04,,Inactive,1,671.01,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3144,3160"
39875485955,0001,349059021,2025-07-03,2025-07-03,2026-07-03,2026-07-03,,Inactive,12,368.88,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2122"
39875485955,0002,349059021,2025-07-03,2026-07-03,2027-07-03,2027-07-03,,Active,3,429.79,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2151,2163"
30653072026,0001,245515532,2021-11-28,2021-11-28,2022-11-28,2022-11-28,,Inactive,12,188.46,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1110,1145"
30653072026,0002,245515532,2021-11-28,2022-11-28,2023-11-28,2023-11-28,,Inactive,12,212.33,ΕΦΑΡΜ,ΠΥΡΟΣ,"1104,1110,1121"
80216347824,0001,814535332,2023-01-23,2023-01-23,2024-01-23,2024-01-23,,Inactive,1,377.78,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3152,3160"
80216347824,0002,814535332,2023-01-23,2024-01-23,2025-01-23,2025-01-23,,Inactive,3,963.19,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3120,3144,3152"
80216347824,0003,814535332,2023-01-23,2025-01-23,2026-01-23,2026-01-23,,Inactive,1,440.15,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3160"
95393706380,0001,868275578,2019-09-03,2019-09-03,2020-09-03,2020-09-03,,Inactive,6,347.20,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1133,1145"
95393706380,0002,868275578,2019-09-03,2020-09-03,2021-09-03,2021-09-03,,Inactive,12,624.48,ΕΦΑΡΜ,ΠΥΡΟΣ,"1101,1133,1145,1162"
95393706380,0003,868275578,2019-09-03,2021-09-03,2022-09-03,2022-09-03,,Inactive,12,145.80,ΕΦΑΡΜ,ΠΥΡΟΣ,"1110,1145,1150,1162"
95393706380,0004,868275578,2019-09-03,2022-09-03,2023-09-03,2023-09-03,,Inactive,12,621.04,ΕΦΑΡΜ,ΠΥΡΟΣ,"1104,1150,1162"
14594347819,0001,159462437,2025-04-13,2025-04-13,2026-04-13,2026-04-13,,Inactive,3,919.50,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2122,2140"
14594347819,0002,159462437,2025-04-13,2026-04-13,2027-04-13,2027-04-13,,Active,1,367.94,ΕΦΑΡΜ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2101,2105,2163"
77786853369,0001,682376628,2022-01-29,2022-01-29,2023-01-29,2023-01-29,,Inactive,12,638.78,ΦΕΜΠΟ,ΠΥΡΟΣ,"1101,1104,1110,1133"
98066862025,0001,864547050,2021-12-03,2021-12-03,2022-12-03,2022-12-03,,Inactive,12,422.22,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3133,3144,3152"
98066862025,0002,864547050,2021-12-03,2022-12-03,2023-12-03,2023-12-03,,Inactive,1,688.57,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3152"
98066862025,0003,864547050,2021-12-03,2023-12-03,2024-12-03,2024-12-03,,Inactive,1,652.38,ΦΚΑΤΚ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3144,3160"
37373084973,0001,489280541,2019-05-03,2019-05-03,2020-05-03,2020-05-03,,Inactive,12,550.61,ΕΙΔΙΩΤ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3160"
75488275475,0001,363186504,2023-03-23,2023-03-23,2024-03-23,2024-03-23,,Inactive,1,629.75,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1102,1110,1121"
75488275475,0002,363186504,2023-03-23,2024-03-23,2025-03-23,2025-03-23,,Inactive,12,611.38,ΦΚΑΤΚ,ΠΥΡΟΣ,"1101,1133,1145"
75488275475,0003,363186504,2023-03-23,2025-03-23,2026-03-23,2026-03-23,,Inactive,12,692.17,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1104,1110,1133"
47970078884,0001,201596469,2020-07-24,2020-07-24,2021-07-24,2021-07-24,,Inactive,6,780.29,ΦΚΑΤΚ,ΠΥΡΟΣ,"1102,1110,1133,1150"
47970078884,0002,201596469,2020-07-24,2021-07-24,2022-07-24,2022-07-24,,Inactive,12,414.84,ΦΚΑΤΚ,ΠΥΡΟΣ,"1104,1133,1150,1162"
47970078884,0003,201596469,2020-07-24,2022-07-24,2023-07-24,2023-07-24,,Inactive,3,236.23,ΦΚΑΤΚ,ΠΥΡΟΣ,"1121,1145,1150"
28299949644,0001,552336914,2022-02-04,2022-02-04,2023-02-04,2023-02-04,2023-02-04,Inactive,12,518.03,ΠΠΡΟΣ,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ,"2105,2110,2151,2163"
95755795561,0001,761939137,2020-07-22,2020-07-22,2021-07-22,2021-07-22,,Inactive,12,860.28,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1145,1162"
95755795561,0002,761939137,2020-07-22,2021-07-22,2022-07-22,2022-07-22,,Inactive,1,1148.16,ΦΕΜΠΟ,ΠΥΡΟΣ,"1121,1150,1162"
95755795561,0003,761939137,2020-07-22,2022-07-22,2023-07-22,2023-07-22,,Inactive,3,1113.58,ΦΕΜΠΟ,ΠΥΡΟΣ,"1104,1150"
88811001112,0001,150314403,2023-08-25,2023-08-25,2024-08-25,2024-08-25,,Inactive,3,1446.19,ΕΚΑΤΑ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3101,3111,3133"
73816510070,0001,113142106,2021-07-02,2021-07-02,2022-07-02,2022-07-02,,Inactive,12,260.11,ΦΕΜΠΟ,ΑΣΤΙΚΗ ΕΥΘΥΝΗ,"3102,3152"
